,name,bar_code,sales_countries,ingredients_list,ingredients_analysis,nutriment_energy-kj_tr,nutriment_energy-kcal_tr,nutriment_fat_tr,nutriment_carbohydrates_tr,nutriment_proteins_tr,nutriment_energy_tr,nutriment_saturated-fat_tr,nutriment_sugars_tr,nutriment_salt_tr,nutriment_sodium_tr,traceability_code,labels,eco_score,quantity,packaging,brand,categories,ingredients_origins,manufacturing,markets,nova_score,fats_lipids_quantity,fats_lipids_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr_diff,nutriment_fat_tr_diff,nutriment_carbohydrates_tr_diff,nutriment_proteins_tr_diff,nutriment_salt_tr_diff,nutriment_sodium_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,nutriment_energy_tr_diff,nutriment_saturated-fat_tr_diff,nutriment_sugars_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,allergens,additives,generic_name,link,palm_ingredients,origin_detail
1729,Noix bresil u bio,2600115034969,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,Baguette de pain,2849559005580,['France'],[],[],?,257,"1,2","50,4","9,6",1075 kj(257 kcal),"0,3","2,7","1,55","0,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,viennoise de veau,2422603104769,['France'],[],[],?,225,"16,8","7,4","17,3",941 kj(225 kcal),"1,1",1,"2,7","1,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,"Volvic ESSENTIEL Menthe, Concombre & Basilic",29014989,['France'],[],[],?,2,0,0,0,8 kj(2 kcal),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,Erythritol,3701383800474,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,Chutes de saumon fume,2216780044747,['France'],[],[],?,?,?,?,?,,,,,,"['EMB 73179', 'Motte-Servolex (Savoie, France)', 'FR 73.179.008 CE', 'Motte-Servolex (Savoie, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,Sablés bio petit épeautre,3760278864953,['France'],[],[],?,442,22,54,"6,5",1849 kj(442 kcal),10,18,"0,3","0,12",,"['Bio', 'Bio européen', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,Epices Pour Poisson,8436038263735,['France'],[],[],?,154.89999389648,4,15,7,648 kj(154 kcal),1,2,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,Sus biber,8699073291280,['France'],[],[],?,33,"0,1","5,7","1,2",138 kj(33 kcal),"0,1","0,3",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,Pilons poulet provence,2955106504564,['France'],[],[],?,148,"8,2","0,5",18,619 kj(148 kcal),"2,6","0,5","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,Carrefour Patate Novelle 600G,3560070374335,['France'],[],[],?,82,"1,5",14,"1,9",343 kj(82 kcal),"0,1","0,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,Halloumi,2006050032129,['France'],[],[],?,330,26,"2,1",22,1381 kj(330 kcal),18,"2,1","2,8","1,12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Plantain chips,8719497390984,['France'],[],[],?,500,21,71,2,2092 kj(500 kcal),4,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Bouchées apéritives chèvre,3242278005319,['France'],[],[],?,301,20,19,"9,9",1259 kj(301 kcal),"3,3","3,6","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,veg-orizo,3760301280033,['France'],[],[],?,166,"7,7",15,"9,2",695 kj(166 kcal),"0,5","0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Tranches de cheddar,3308650816307,['France'],[],[],?,331,27,3,19,1385 kj(331 kcal),"17,3",3,"3,8","1,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Crevettes rouges d’Argentine géantes sauvages crues - Marès - 500g,3760282770066,['France'],"['Crevettes Pleoticus muelleri', 'antioxydant E223 ', 'sulfites']",[],400,95,"1,3",0,21,400 kj(95 kcal),"0,29",0,"0,28","0,112",,,D,500 g,"['Surgelé', 'Film en plastique', 'Etui en carton']",['Marès'],"['Produits de la mer', 'Surgelés', 'Crustacés', 'Fruits de mer surgelés', 'Crevettes', 'Crevettes surgelées']",['Argentine'],,,1,1.3 g,en faible quantité,0.28 g,en faible quantité,,+27%,+76%,-100%,+24%,-70%,-70%,71.3%,8.8%,3.9%,9.5%,3.1%,3.5%,27,0.29 g,en faible quantité,0 g,en faible quantité,+26%,-1%,-100%,-3,,A,,"['Crustacés', 'Anhydride sulfureux et sulfites']","['E223 - Disulfite de sodium', '', 'Risque élevé de sur-exposition']",Crevettes rouges d Argentine,https://mares.global/produits/crevettes-sauvages/,,
1746,Ribs de porc,0210998060546,['France'],[],[],?,265,21,"1,4",18,1109 kj(265 kcal),10,"0,6","1,5","0,6","['FR 35.360.005 CE', 'Vitré (Ille-et-Vilaine, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Sape di sapori olio extravergine di oliva terra di bari d o p,8003100878991,['France'],[],[],?,822,"91,3",0,0,3439 kj(822 kcal),"13,2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,0773200709744,0773200709744,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Paletas Enchiladas Luxus 10gr,7501128001434,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Filetti di acciughe,8000161003119,['France'],[],[],?,210,"9,71",0,"28,89",879 kj(210 kcal),"2,2",0,"5,2","2,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,Furikake,4902388070056,['France'],[],[],?,416.79998779297,"13,9","55,8","16,2",1744 kj(416 kcal),"4,8","34,8","10,6","4,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Filetti di tonno grigliati in olio di oliva,8005960510653,['France'],[],[],?,431,40,"1,2",18,1803 kj(431 kcal),"6,4",0,"0,81","0,324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Chateau de chemilly,3760228730178,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Bière,3760204200046,['France'],[],[],?,?,?,?,?,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Baiko yaourt sur lit de framboises,3701184800147,['France'],[],[],?,376,3,0,"3,4",1573 kj(376 kcal),3,0,,,"['EMB 74016A', 'Archamps (Haute-Savoie, France)']","['Nutriscore', 'Nutriscore B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Bruschetta,0242582025914,['France'],[],[],?,1170,10,23,20,4895 kj(1170 kcal),4,"3,5","1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Fettuccine All'Uovo,8020534000835,['France'],[],[],?,387,"3,9",71,"15,7",1619 kj(387 kcal),"1,1","2,1","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Trium,3564706660847,['France'],[],[],?,224,"5,9",40,"2,1",937 kj(224 kcal),"3,9",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Jambon cuit supérieur,2819451042181,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Pipe Rigate All'Uovo,8020534000316,['France'],[],[],?,387,"3,9",71,"15,7",1619 kj(387 kcal),"1,1","2,1","0,1","0,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,YUZU DE KITO,3700917903025,['France'],[],[],?,191,"0,6",46,"0,6",799 kj(191 kcal),"0,6",45,"0,125","0,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Frittata legere courgettes,3701456310817,['France'],[],[],?,98,7,2,5,410 kj(98 kcal),2,2,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Linea gourmet brodo granulare classico,8010567000018,['France'],[],[],?,1,"6,8","24,8","17,3",4 kj(1 kcal),"4,8","12,8","51,55","20,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,Paprika Sauce Hot,8690804153105,['France'],[],[],?,50,19,62,"1,99",209 kj(50 kcal),"0,7",62,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Simple chewing-gum menthe verte,7622401412447,['France'],[],[],?,166,0,67,0,695 kj(166 kcal),0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Bouillon aux legumes,3609060005306,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Filet de poulet,0211791034635,['France'],[],[],?,141,"5,5","0,6","22,3",590 kj(141 kcal),"1,4","0,6","1,26","0,504",,"['Nutriscore', 'Nutriscore B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,P'tits Crémeux x8,3250393026287,['France'],[],[],?,1234,28,"2,9","8,8",5163 kj(1234 kcal),"18,8",2,"1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,Chips nature sans sel ajouté,3564706673410,['France'],[],[],?,540,34,50,"5,9",2259 kj(540 kcal),"2,8","0,5","0,1","0,04",,"['Nutriscore', 'Nutriscore B']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Insalata capricciosa,8012666030385,['France'],[],[],?,321,9,"2,2","1,9",1343 kj(321 kcal),"3,5","1,4","0,9","0,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Lipton ice tea lemon,7610007210895,['France'],[],[],?,59,"0,5","4,3","0,5",247 kj(59 kcal),"0,1","4,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Riz au lait - Auchan - 260g,3596710489756,['France'],[],[],?,156,"6,8",20,"3,4",653 kj(156 kcal),"4,7",12,"0,08","0,032",,,B,260 g,,['Auchan'],"['Desserts', 'Puddings', 'Riz au lait']",,,,,6.8 g,en quantité modérée,0.08 g,en faible quantité,,+8%,+81%,-12%,-1%,-38%,-38%,63.9%,15.4%,7.4%,8.1%,4.1%,1.1%,87,4.7 g,en quantité modérée,12 g,en quantité modérée,+9%,+106%,-11%,5,+24%,C,+24%,,,,,,
1773,Cornets vanille,3292590082079,['France'],[],[],?,263,12,34,4,1100 kj(263 kcal),"8,5",23,"0,13","0,052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Fromage blanc - Le clos des vaches,3701011400113,['France'],[],[],?,?,?,?,?,,,,,,,,,,,['Le clos des vaches'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,100% Ail Noir Bio gousses en pâte,3770016563031,['France'],[],[],?,270,"0,107","61,1","6,13",1130 kj(270 kcal),"0,062","20,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Hachez Papua Neuguinea 34% Kakao,4008155022768,['France'],[],[],?,572,39,47,"7,8",2393 kj(572 kcal),23,46,"0,2","0,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Eclair café,3478920011906,['France'],[],[],?,24,"6,8",39,"4,3",100 kj(24 kcal),"3,3",30,"0,775","0,31",,,C,,,,"['Biscuits et gâteaux', 'Pâtisseries', 'Éclairs', 'Éclairs au café']",,,,,6.8 g,en quantité modérée,0.775 g,en quantité modérée,,-90%,-39%,+22%,+5%,+101%,+101%,75.9%,13.5%,4.8%,3.3%,2.5%,0.0%,64,3.3 g,en quantité modérée,30 g,en quantité élevée,-90%,-43%,+52%,12,-6%,D,-6%,,,,,,
1778,Olivade verte,3565280004607,['France'],[],[],?,315,32,34,18,1318 kj(315 kcal),"3,5","0,5","2,5",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Cikolatali,8694587111611,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Sucre petits morceaux,3174660583740,['France'],[],[],?,400,0,100,0,1674 kj(400 kcal),0,100,0,0,,,,,['Etui en carton'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,Crème fraîche épaisse,828282,['France'],[],[],?,167,15,"5,6","2,7",699 kj(167 kcal),"10,8","3,3","0,11","0,044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Mon Mélange Quiches Et Tartes Bio,3760162880915,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Vitaline Go Protein,5201037711470,['France'],[],[],?,58,"0,4","4,2","8,8",243 kj(58 kcal),"0,2","3,2",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Mayonnaise,3660603082147,['France'],[],[],?,653,71,"2,1","1,2",2732 kj(653 kcal),"5,4","1,3","1,4","0,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,Glace vanille,3564706660762,['France'],[],[],?,288,12,41,"3,7",1205 kj(288 kcal),8,26,"0,15","0,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,Miel à l'ail Noir Bio,3770016563079,['France'],[],[],?,324,"0,053",85,"1,19",1356 kj(324 kcal),"0,031","77,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Filets de rouget,2623315036342,['France'],[],[],?,?,?,?,?,,,,,,"['FR 40.075.002 CE', 'Castets (Landes, France)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,"400, g",8888101110802,['France'],"['Farine de blé', 'sucre', 'huile de palme', 'huile de noyau de palme hydrogénée', 'farine de maïs', 'glucose', 'poudre de lait', 'poudre de cacao', 'agents de levain ', ""bicarbonate d'ammonium"", 'bicarbonate de sodium', 'noix de coco desséchée', 'émulsifiant ', 'lécithine de soja', 'sel', 'saveurs artificielles ', 'noix de coco', 'chocolat et beurre', 'couleur caramel ', 'E150a', ' et extrait de plante ', 'Romarin', "" - Conseils d'allergie: Pour les allergènes"", 'y compris tes céréales contenant du gluten', 'voir les ingrédients en caractères gras']","['Huile de palme', 'Non végétalien']",?,?,?,?,?,,,,,,,,,"400, g",,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Gluten', 'Lait', 'Soja']","[""E503ii - Carbonate acide d'ammonium"", 'E500ii - Carbonate acide de sodium', 'E322i - Lécithine']",,,['Huile de palme'],
1789,Miel de montagne - Carrefour,3560071264819,['France'],[],[],?,?,?,?,?,,,,,,,,B,,,['Carrefour'],"['Produits à tartiner', 'Petit-déjeuners', 'Produits de la ruche', ""Produits d'élevages"", 'Produits à tartiner sucrés', 'Édulcorants', 'Miels', 'Miels de fleurs', 'Produits de montagne', 'Miels de montagne']",,,,,,,,,,,,,,,,87.9%,0.0%,7.7%,3.1%,1.3%,0.0%,82,,,,,,,,,,,,,,,,,
1790,Natura chiama legumi secchi lenticchie biologiche,8003100864635,['France'],[],[],?,333,"1,6","48,7","25,1",1393 kj(333 kcal),"0,3","1,1",,,,"['Bio', 'Bio européen', 'IT-BIO-009']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Olives Vertes Denoyautées,2006050031894,['France'],[],[],?,?,?,?,?,,,,,,,,B,,,,"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Pickles', ""Produits de l'olivier"", ""Pickles d'origine végétale"", 'Olives', 'Olives vertes', 'Olives dénoyautées', 'Olives vertes dénoyautées']",,,,,,,,,,,,,,,,33.7%,0.2%,40.3%,17.4%,6.7%,1.8%,95,,,,,,,,,,,,,,,,,
1792,Boisson aux fruits rouges - U,3256228670243,['France'],"['Jus de fruits à base de concentrés: 60,2% ', 'pomme 53', '2%', 'cassis 5%', 'framboise 1%', 'mûre 1%', 'eau de source 39,6% et aromes naturels']","['Sans huile de palme', 'Peut-être végétalien', 'Peut-être végétarien']",119,28,0,"6,4",0,119 kj(28 kcal),0,"6,4",0,0,,['Sans sucre ajouté'],C,,['Bouteille plastique'],['U'],"['Aliments et boissons à base de végétaux', 'Boissons', 'Boissons à base de végétaux', 'Boissons aux fruits']",['Union Européenne et Non Union Européenne'],,,4,0 g,en faible quantité,0 g,en faible quantité,-35%,-38%,-100%,-38%,-100%,-100%,-100%,36.8%,6.4%,25.7%,17.4%,10.7%,2.9%,70,0 g,en faible quantité,6.4 g,en quantité élevée,-36%,-100%,-33%,5,-26%,C,-26%,,,,,,
1793,Petits pois,3069538103048,['France'],[],[],?,80,"0,4","10,9","5,3",335 kj(80 kcal),"0,1","0,7","0,6","0,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,Ours guimauve,2608104011748,['France'],[],[],?,406,11,74,"3,7",1699 kj(406 kcal),"6,5",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Fromage blanc battu - La Sélection du Crèmier - 1kg,3701002405547,['France'],"['LAIT pasteurisé 84,4%', 'CREME pasteurisée', 'ferments lactiques ', 'LAIT']","['Sans huile de palme', 'Non végétalien', 'Végétarien']",?,117,"7,8","3,2","8,5",490 kj(117 kcal),"4,7","3,1","0,1","0,04",,,C,1 kg,['pot en plastique'],['La Sélection du Crèmier'],"['Produits laitiers', 'Desserts', 'Produits fermentés', 'Produits laitiers fermentés', 'Desserts lactés', 'Fromages blancs', 'Fromages blancs natures']",,,,3,7.8 g,en quantité modérée,0.1 g,en faible quantité,,+43%,+96%,-23%,+24%,-3%,-3%,68.4%,19.8%,4.5%,4.0%,2.6%,0.7%,70,4.7 g,en quantité modérée,3.1 g,en faible quantité,+44%,+82%,-20%,0,,B,,['Lait'],,,,,
1796,Filet cabillaud - Thivierge,3292590841577,['France'],[],[],?,329,?,?,19,1377 kj(329 kcal),,,,,,,,,,['Thivierge'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,Riz jasmin bio,3700019521530,['France'],[],[],?,355,"0,8",78,"7,7",1485 kj(355 kcal),"0,2",0,0,0,,"['Bio', 'Bio européen', 'en:KH-BIO-149', 'AB Agriculture Biologique']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,Seminte 300G Negre Fara Sare,5941448003534,['France'],[],[],?,522,40,"6,2",19,2184 kj(522 kcal),"4,5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,Brique du Forez - Saveurs de nos régions,4056489370307,['France'],[],[],?,3.5,25,0,20,15 kj(3 kcal),19,0,1,"0,4",,,E,,['Frais'],['Saveurs de nos régions'],"['Produits laitiers', 'Produits fermentés', 'Produits laitiers fermentés', 'Fromages', 'Fromages de chèvre']",,,,,25 g,en quantité élevée,1 g,en quantité modérée,,-99%,+10%,-100%,+16%,-26%,-26%,91.6%,3.0%,2.1%,2.1%,0.9%,0.3%,33,19 g,en quantité élevée,0 g,en faible quantité,-99%,+19%,-100%,9,-32%,C,-32%,,,,,,
1800,Infusion,8711200404216,['France'],[],[],?,2,6,20,25,8 kj(2 kcal),5,15,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Truite fumée 4tranches d’auvergne rhone alpes - SAS ATROME’MAT,3760261182095,['France'],[],[],?,140,6,"0,5",22,586 kj(140 kcal),"1,3","0,5",3,"1,2",,,,,,['SAS ATROME’MAT'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Emmental du doubs,0230106027551,['France'],[],[],?,399.20001220703,29,"0,5","28,3",1670 kj(399 kcal),"20,3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,La Barca Anchovy Fillets 90G,5201202010100,['France'],[],[],?,168,11,1,18,703 kj(168 kcal),2,0,1,"0,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,Provolone valpadana d o p,8003100802460,['France'],[],[],?,342,26,"0,9",26,1431 kj(342 kcal),18,0,"1,5","0,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,Chicche di patate,8008120751606,['France'],[],[],?,155,1,32,"3,3",649 kj(155 kcal),0,0,"1,28","0,512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,Lentilles noires Béluga aux oignons rouges,3383740007032,['France'],[],[],?,89,0,12,"7,1",372 kj(89 kcal),0,"0,6","0,68","0,272",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Castezo  Temprabillo Blanco,8437002907785,['France'],[],[],?,?,?,?,?,,,,,,,,,,['Botella'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Mochis glacés à la mangue,3428420009675,['France'],[],[],?,182,"0,5",44,1,761 kj(182 kcal),"0,1",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Chipolatas au comté -,3441700232501,['France'],"['Viande de porc 80%', 'comté 10% ', 'LAIT', 'sel', ' présure animale', 'ferments Lactiques', ""ferment d'affinage"", ' eau', 'sel', 'dextrose', ' arômes naturels', 'acidifiant acétate de sodium', 'antioxydants : érythorbate de sodium', 'Lactate de sodium', 'colorants curcumine', 'carmin de cochenille', 'conservateur : nitrate de potassium']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",?,277,23,"1,4",16,1159 kj(277 kcal),11,"0,7","2,16","0,864",,"['Viande Française', 'Viande Porcine Française']",E,,,,"['Viandes', 'Charcuteries', 'Saucisses', 'Saucisses françaises', 'Chipolatas']",,,,4,23 g,en quantité élevée,2.16 g,en quantité élevée,,+16%,+22%,+20%,+4%,+20%,+20%,86.2%,9.9%,1.8%,1.2%,0.7%,0.2%,24,11 g,en quantité élevée,0.7 g,en faible quantité,+16%,+52%,+11%,22,+33%,E,+33%,['Lait'],"['E262i - Acétate de sodium', 'E316 - Érythorbate de sodium', 'E325 - Lactate de sodium', 'E100 - Curcumine', 'E120 - Acide carminique', 'E252 - Nitrate de potassium', '', 'Risque élevé de sur-exposition']",,,,
1810,Mochi glacé noix de coco,3770010226871,['France'],[],[],?,227,5,43,"2,2",950 kj(227 kcal),"3,3",26,,,,['Sans gluten'],,,,,"['Desserts', 'Biscuits et gâteaux', 'Pâtisseries', 'Mochi']",,,,,5 g,en quantité modérée,,,,-25%,+24%,-34%,-13%,,,,,,,,,,3.3 g,en quantité modérée,26 g,en quantité élevée,-26%,+134%,-13%,,,,,,,,,,
1811,Chair a saucisse,3273625832692,['France'],[],[],?,286,25,"1,2",14,1197 kj(286 kcal),"8,9","0,5","1,7","0,68",,"['Bio', 'Bio européen', 'FR-BIO-09']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,Pâte de piment rouge,3760091665072,['France'],[],[],?,41,"0,1","8,7","1,2",172 kj(41 kcal),"0,03","5,8","2,7","1,08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,Faux-Cisse de Thuringe,4032277009802,['France'],[],[],?,231,13,"3,1","25,5",967 kj(231 kcal),"1,1","0,9","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,APPELKOEKEN,8714065105854,['France'],[],[],?,400,14,63,4,1674 kj(400 kcal),7,36,"0,45","0,18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,Oignon Semoule - Eric Bur,3144550010717,['France'],[],[],?,?,?,?,?,,,,,,,,,,,['Eric Bur'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Aliments à base de fruits et de légumes', 'Légumes et dérivés', 'Oignons et dérivés']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Prosciutto cotto alta qualita’,8004263910641,['France'],[],[],?,147,7,"0,9",20,615 kj(147 kcal),"2,3","0,9","1,8","0,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,Bongiorno,8003185009334,['France'],[],[],?,19,0,"4,6",0,79 kj(19 kcal),0,"4,4",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,La Manivelle 47 - 75cl,3760284090117,['France'],[],[],?,?,?,?,?,,,,,,,,C,75cl,['Bouteille'],['La Manivelle'],"['Boissons', 'Boissons alcoolisées', 'Bières', 'Bières blondes']",,,,,,,,,,,,,,,,6.8%,25.7%,41.7%,16.7%,7.1%,2.0%,57,,,,,,,,,,,,,,,,,
1819,Ice tea mangue,8690574843862,['France'],[],[],?,25,0,"6,2",0,105 kj(25 kcal),0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,Kéfir framboise hibiscus,3770014530035,['France'],[],[],?,16,0,4,0,67 kj(16 kcal),0,4,0,0,,"['Bio', 'Bio européen', 'FR-BIO-09']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,Purée de pommes - Carrefour Bio,3560071264703,['France'],[],[],?,60,"0,6",12,0,251 kj(60 kcal),"0,2",11,0,0,,['Bio'],,,,['Carrefour Bio'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Shower gel,5028197104498,['France'],[],[],?,?,?,?,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
